Name	IUPAC	SMILES
G_38274	NA	CN1c2ccccc2C(=O)N(C)c2cnc(Nc3ccc(OCc4ccccn4)cc3)nc12
G_38245	NA	CN1c2ccccc2C(=O)N(C)c2cnc(Nc3ccc(OCc4cccc(F)c4)cc3)nc12
G_38246	NA	CN1c2ccccc2C(=O)N(C)c2cnc(Nc3ccc(OCc4cccc(Cl)c4)cc3)nc12
G_38247	NA	CN1CCN(CC1)C(=O)c1ccc(Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)cc1C(F)(F)F
G_38248	NA	CN1CCN(CC1)c1ccc(Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)cc1C(F)(F)F
G_38249	NA	CN1c2ccccc2C(=O)N(C)c2cnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)nc12
G_38250	NA	CN1CCN(CC1)C(=O)c1cccc(Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)c1
G_38251	NA	CN1CCN(Cc2cccc(Nc3ncc4N(C)C(=O)c5ccccc5N(C)c4n3)c2)CC1
G_38252	NA	CN1CCN(CC1)c1cccc(Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)c1
G_38253	NA	CN1c2ccccc2C(=O)Nc2cnc(Nc3ccc(cc3)N3CCC(O)CC3)nc12
G_38254	NA	CN1c2ccccc2C(=O)N(C)c2cnc(Nc3ccc(C(=O)N4CCC(O)CC4)c(c3)C(F)(F)F)nc12
G_38257	NA	CN1c2ccccc2C(=O)N(C)c2cnc(Nc3ccc(C(=O)N4CCC(O)CC4)c(Cl)c3)nc12
G_38258	NA	CN1CCN(CC1)C(=O)c1ccc(Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)cc1C
G_38259	NA	COc1cc(Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)ccc1C(=O)N1CCN(O)CC1
G_38260	NA	CCN1CCN(Cc2ccc(Nc3ncc4N(C)C(=O)c5ccccc5N(C)c4n3)cc2C(F)(F)F)CC1
G_38261	NA	CCN1CCN(Cc2ccc(Nc3ncc4N(C)C(=O)c5ccccc5N(C(C)C)c4n3)cc2C(F)(F)F)CC1
G_38262	NA	CCN1CCN(Cc2ccc(Nc3ncc4N(C)C(=O)c5ccccc5N(C5CCCC5)c4n3)cc2C(F)(F)F)CC1
G_38263	NA	CCN1CCN(Cc2ccc(Nc3ncc4N(C)C(=O)c5ccccc5Oc4n3)cc2C(F)(F)F)CC1
G_38264	NA	CCN1CCN(Cc2ccc(Nc3ncc4N(C)C(=O)c5ccccc5Sc4n3)cc2C(F)(F)F)CC1
G_38265	NA	CCN1CCN(Cc2ccc(Nc3ncc4N(C)C(=O)c5cccc(C)c5N(C)c4n3)cc2C(F)(F)F)CC1
G_38266	NA	CCN1CCN(Cc2ccc(Nc3ncc4N(C)C(=O)c5cccc(F)c5N(C)c4n3)cc2C(F)(F)F)CC1
G_38268	NA	CCN1CCN(Cc2ccc(Nc3ncc4N(C)C(=O)c5ccc(C)cc5N(C)c4n3)cc2C(F)(F)F)CC1
G_38269	NA	CCN1CCN(Cc2ccc(Nc3ncc4N(C)C(=O)c5ccc(F)cc5N(C)c4n3)cc2C(F)(F)F)CC1
G_16362	NA	CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1)CCOP(O)(O)=O
G_40098	NA	CN(C)C\C=C\C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(C)c(Nc2nccc(n2)-c2cccnc2)c1
G_40102	NA	CN(C)C\C=C\C(=O)Nc1ccc(cc1)C(=O)Nc1cccc(Nc2nccc(n2)-c2cccnc2)c1
G_40103	NA	CN(C)C\C=C\C(=O)NCc1ccc(cc1)C(=O)Nc1cccc(Nc2nccc(n2)-c2cccnc2)c1
G_40104	NA	C=CC(=O)Nc1cccc(c1)C(=O)Nc1ccc(Nc2nccc(n2)-c2cccnc2)cc1
G_40106	NA	CN(C)C\C=C\C(=O)Nc1cccc(c1)C(=O)Nc1ccc(Nc2nccc(n2)-c2cccnc2)cc1
G_40107	NA	CN(C)C\C=C\C(=O)Nc1cccc(c1)C(=O)Nc1ccc(Nc2nccc(n2)-c2cccnc2)c(C)c1
G_40100	NA	CN(C)C\C=C\C(=O)Nc1cccc(c1)C(=O)Nc1ccc(Nc2nccc(n2)-c2c(nn3ccccc23)-c2ccccc2)cc1
G_40101	NA	CN(C)C\C=C\C(=O)Nc1cccc(c1)C(=O)Nc1ccc(Nc2nccc(n2)C(C#N)c2nc3ccccc3s2)cc1
G_16192	NA	N#CC(c1nc2ccccc2s1)c1ccnc(NCCc2cccnc2)n1
G_40105	NA	CCC(=O)Nc1cccc(c1)C(=O)Nc1ccc(Nc2nccc(n2)-c2cccnc2)cc1
G_40108	NA	CN(C)C\C=C\C(=O)Nc1ccc(C)c(c1)C(=O)Nc1ccc(Nc2nccc(n2)-c2cccnc2)cc1
G_40099	NA	CN(C)C\C=C\C(=O)Nc1cc(ccc1C)C(=O)Nc1ccc(Nc2nccc(n2)-c2cccnc2)cc1
G_38027	NA	CCN(CC)C(=O)c1cc(nc2n(nc(C)c12)-c1ccccc1C)-c1cccs1
G_38045	NA	O=c1nc2sc3ccccc3n2c(=O)n1-c1ccccc1
G_38046	NA	Cc1ccccc1Nc1ncnc2n(cc(-c3ccccc3)c12)-c1ccc(F)cc1
G_38032	NA	CCCSc1nc2CCSc2c(=O)n1-c1ccccc1
G_38028	NA	CCCCSc1nc2CCSc2c(=O)n1-c1ccccc1
G_38029	NA	CCC(C)Sc1nc2CCSc2c(=O)n1-c1ccccc1
G_38030	NA	CCCSc1nc2CCSc2c(=O)n1-c1ccc(C)cc1
G_38031	NA	CCCSc1nc2CCSc2c(=O)n1-c1ccccc1OC
G_38370	NA	Cc1c2C(=O)N(Cc3ccc(F)c(Cl)c3)C(=O)c2c(O)c(=O)n1C
G_38371	NA	Cc1c2C(=O)N(Cc3ccc(F)c(Cl)c3)C(=O)c2c(O)c(=O)n1-c1ccccc1
G_38372	NA	CC(C)Cc1c2C(=O)N(Cc3ccc(F)c(Cl)c3)C(=O)c2c(O)c(=O)n1C(C)C
G_38373	NA	CC(C)n1c(COC(C)=O)c2C(=O)N(Cc3ccc(F)c(Cl)c3)C(=O)c2c(O)c1=O
G_38374	NA	COC(=O)CCc1c2C(=O)N(Cc3ccc(F)c(Cl)c3)C(=O)c2c(O)c(=O)n1C(C)C
G_38375	NA	CC(=O)OCc1[nH]c(=O)c(O)c2C(=O)N(Cc3ccc(F)c(Cl)c3)C(=O)c12
G_38376	NA	OCc1[nH]c(=O)c(O)c2C(=O)N(Cc3ccc(F)c(Cl)c3)C(=O)c12
G_38369	NA	Cc1nnc(o1)C(=O)C(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C
G_24563	NA	Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)c1ccccc1
G_24564	NA	Cc1ccccc1C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1C)Cc1ccccc1
G_24565	NA	Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OC1CCOC1
G_24566	NA	CC(C)[C@H](N(C)C(=O)OCc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
G_46016	NA	N[C@@H](CNC(=O)\C=C\C(=O)c1ccccc1)C(O)=O
G_46017	NA	CC(=O)C=CC(=O)NC[C@H](N)C(O)=O
G_46014	NA	N[C@@H](CNC(=O)[C@@H]1O[C@H]1C(=O)c1ccccc1)C(O)=O
G_46015	NA	CC(=O)[C@@H]1O[C@H]1C(=O)NC[C@H](N)C(O)=O
G_46084	NA	NNc1ccc(cn1)C(=O)NCCCCNc1c2CCCCc2nc2ccccc12
G_46085	NA	NNc1ccc(cn1)C(=O)NCCCCCNc1c2CCCCc2nc2ccccc12
G_46086	NA	NNc1ccc(cn1)C(=O)NCCCCCCCNc1c2CCCCc2nc2ccccc12
G_46087	NA	NNc1ccc(cc1)C(=O)NCCCCCCCCCNc1c2CCCCc2nc2ccccc12
G_46369	NA	N#Cc1ccc(Oc2ccccc2)cc1C#N
G_46370	NA	N#Cc1ccc(OCc2ccccc2)cc1C#N
G_46371	NA	N#Cc1ccc(OCCc2ccccc2)cc1C#N
G_46372	NA	N#Cc1ccc(OCCCc2ccccc2)cc1C#N
G_46373	NA	N#Cc1ccc(OC\C=C\c2ccccc2)cc1C#N
G_46374	NA	N#Cc1ccc(Oc2ccc3ccccc3c2)cc1C#N
G_46375	NA	Brc1ccc(Oc2ccc(C#N)c(c2)C#N)cc1
G_46376	NA	Brc1ccc(COc2ccc(C#N)c(c2)C#N)cc1
G_46377	NA	Brc1ccc(CCOc2ccc(C#N)c(c2)C#N)cc1
G_38313	NA	N#Cc1ccc(OCc2ccccc2)cc1
G_38314	NA	N#Cc1cccc(OCc2ccccc2)c1
G_38315	NA	N#Cc1ccc(OC\C=C\c2ccccc2)cc1
G_38316	NA	N#Cc1cccc(OC\C=C\c2ccccc2)c1
G_38317	NA	Brc1ccc(Oc2ccc(cc2)C#N)cc1
G_38318	NA	Brc1ccc(COc2cccc(c2)C#N)cc1
G_38319	NA	Brc1ccc(CCOc2ccc(cc2)C#N)cc1
G_38320	NA	N#Cc1ccc(OCCOc2ccccc2)cc1
G_38343	NA	C(Oc1ccccc1)\C=C\c1ccccc1
G_38344	NA	Brc1ccc(COc2ccccc2)cc1
G_38345	NA	Brc1ccc(CCOc2ccccc2)cc1
G_38342	NA	C(Oc1ccccc1)c1ccccc1
G_37800	NA	CCOP(=O)(OCC)C(N(C(=O)Nc1ccccc1)c1ccccc1)c1ccccc1
G_37801	NA	CCOP(=O)(OCC)C(N(C(=O)Nc1ccccc1)c1ccccc1)c1ccc(cc1)C(C)C
G_37802	NA	CCOP(=O)(OCC)C(N(C(=O)Nc1ccccc1)c1ccccc1)c1ccc(cc1)N(=O)=O
G_37803	NA	CCOP(=O)(OCC)C(N(C(=O)Nc1ccccc1)c1ccccc1)c1ccc(C)cc1
G_37804	NA	CCOP(=O)(OCC)C(N(C(=O)Nc1ccccc1)c1ccc(OC)cc1)c1ccc(F)cc1
G_37805	NA	CCOP(=O)(OCC)C(N(Cc1ccccc1)C(=O)Nc1ccccc1)c1ccc(C)cc1
G_37806	NA	CCOP(=O)(OCC)C(N(C1CCCCC1)C(=O)Nc1ccccc1)c1ccc(C)cc1
G_38441	NA	OC(=O)c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1
G_38442	NA	OC(=O)c1ccc(Nc2nccc(Nc3ccccc3C(O)=O)n2)cc1
G_38443	NA	OC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cc3ccccc3)n2)cc1
G_38444	NA	OC(=O)c1ccc(Nc2nccc(Nc3ccccc3C(F)(F)F)n2)cc1
G_38445	NA	OC(=O)c1ccc(Nc2nccc(Nc3ccccc3OC(F)(F)F)n2)cc1
G_38446	NA	OC(=O)c1ccc(Nc2nccc(Nc3ccccc3F)n2)cc1
G_38447	NA	OC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1
G_38448	NA	OC(=O)c1ccc(Nc2nccc(Nc3ccccc3Br)n2)cc1
G_38449	NA	OC(=O)c1ccc(Nc2nccc(Nc3ccccc3C#N)n2)cc1
G_46815	NA	CC(CCC(=O)Nc1nnc(s1)S(N)(=O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
G_46816	NA	CC(CCC(=O)Nc1nnc(s1)S(N)(=O)=O)C1CCC2C3C(CC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC(C)=O)OC(C)=O
G_38867	NA	CCNC1CC(C)S(=O)(=O)c2sc(cc12)S(N)(=O)=O
G_46813	NA	CC(CCC(=O)Nc1nnc(s1)S(N)(=O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
G_46814	NA	CC(CCC(=O)Nc1nnc(s1)S(N)(=O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
G_22071	NA	COc1ccc(\C=C2\SC(=S)N(CCC(O)=O)C2=O)cc1
G_27143	NA	COc1cc(cc(OC)c1OC)-c1nc(c(o1)N1CCOCC1)S(=O)(=O)c1ccc(C)cc1
G_28440	NA	OCc1ccc(O)cc1
G_8614	NA	Oc1ccc(O)cc1
G_17082	NA	OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O
G_6079	NA	CCCCN1CCc2cc(\C=C3/C(=O)NC(=S)N(C4CC4)C3=O)ccc12
G_33481	NA	Clc1ccccc1CN1CCc2cc(C=C3C(=O)NC(=S)NC3=O)ccc12
G_29132	NA	CCc1ccc(Nc2nc(Nc3cccc(OC)c3)nc(n2)N2CCOCC2)cc1
G_18203	NA	Clc1cnc2nc(SCc3nnc(o3)-c3cccs3)[nH]c2c1
G_19699	NA	Clc1ccc(cc1)-c1csc2nnc(SCC(=O)N3CCOCC3)n12
G_19704	NA	COc1ccc(cc1)-c1nnc(SCc2nc3ccsc3c(=O)[nH]2)[nH]1
G_40627	NA	COc1ccc(cc1)-c1nnc(SC(C)C(=O)Nc2nc(cs2)-c2ccc(F)c(F)c2)[nH]1
G_32840	NA	CCCCSc1nnc(-c2cc3c(nn(C)c3s2)C(F)(F)F)n1C
G_12241	NA	Cn1nc(c2cc(sc12)-c1nnc(SCC=C)n1C)C(F)(F)F
G_489	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(Br)cc2[nH]c1=O)NC(=O)[C@@H]1C[C@H]1c1ccccc1
G_38647	NA	Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3ccccc3c2)CC1
G_26439	NA	Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2cccc(F)c2)CC1
G_45572	NA	Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3C(=O)OC(=O)c3c2)CC1
G_22248	NA	Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc(F)c(F)c2)CC1
G_45578	NA	CN(CCN1CCC(CC1)n1c2ccccc2[nH]c1=O)C(=O)c1ccc2ccccc2c1
G_45535	NA	CN(CCN1CCC2(CC1)N(CNC2=O)c1ccccc1)C(=O)c1ccc2ccccc2c1
G_45582	NA	Ic1ccc2n(C3CCN(CCNC(=O)C4CC4c4ccccc4)CC3)c(=O)[nH]c2c1
G_31224	NA	Clc1ccc(cc1)C(=O)NCCN1CCC(CC1)n1c2ccc(I)cc2[nH]c1=O
G_45324	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(I)cc2[nH]c1=O)NC(=O)C1CC1c1ccccc1
G_45323	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(I)cc2[nH]c1=O)NC(=O)c1ccc2ccccc2c1
G_31205	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(I)cc2[nH]c1=O)NC(=O)c1ccc(Cl)cc1
G_31380	NA	Fc1ccc(cc1)C(=O)NCCN1CCC2(CC1)N(CNC2=O)c1cccc(F)c1
G_34058	NA	Fc1ccc2[nH]c(cc2c1)C(=O)NCCN1CCC2(CC1)N(CNC2=O)c1ccccc1
G_45304	NA	C[C@@H](CN1CCC2(CC1)N(CNC2=O)c1cccc(F)c1)NC(=O)c1ccc2ccccc2c1
G_45300	NA	C[C@@H](CN1CCC2(CC1)N(CNC2=O)c1ccc(F)c(F)c1)NC(=O)c1ccc2ccccc2c1
G_38653	NA	Fc1ccc(cc1F)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3ccccc3c2)CC1
G_31283	NA	Fc1ccc(cc1F)N1CNC(=O)C11CCN(CCNC(=O)c2ccc(Cl)cc2)CC1
G_38656	NA	Fc1ccc2[nH]c(cc2c1)C(=O)NCCN1CCC2(CC1)N(CNC2=O)c1ccc(F)c(F)c1
G_38639	NA	Clc1ccc(cc1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3ccccc3c2)CC1
G_38640	NA	Clc1ccc(cc1)N1CNC(=O)C11CCN(CCNC(=O)c2cnc3ccccc3c2)CC1
G_31222	NA	Clc1ccc(cc1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc(Cl)cc2)CC1
G_38641	NA	Fc1ccc(cc1)C(=O)NCCN1CCC2(CC1)N(CNC2=O)c1ccc(Cl)cc1
G_38642	NA	Fc1ccc2[nH]c(cc2c1)C(=O)NCCN1CCC2(CC1)N(CNC2=O)c1ccc(Cl)cc1
G_11187	NA	O=C(NCCc1ccccn1)C1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1
G_45165	NA	O=C(NCC1CC1)C1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1
G_38649	NA	Clc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3ccccc3c2)CC1
G_38650	NA	Clc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2cnc3ccccc3c2)CC1
G_38651	NA	Fc1ccc(cc1)C(=O)NCCN1CCC2(CC1)N(CNC2=O)c1cccc(Cl)c1
G_38652	NA	Fc1ccc2[nH]c(cc2c1)C(=O)NCCN1CCC2(CC1)N(CNC2=O)c1cccc(Cl)c1
G_45571	NA	Brc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3ccccc3c2)CC1
G_45294	NA	CC(C)[C@@H](CN1CCC2(CC1)N(CNC2=O)c1ccccc1)NC(=O)c1ccc2ccccc2c1
G_45293	NA	CC(C)[C@@H](CN1CCC2(CC1)N(CNC2=O)c1ccccc1)NC(=O)c1cc2ccccc2[nH]1
G_45295	NA	CC(C)[C@@H](CN1CCC2(CC1)N(CNC2=O)c1ccccc1)NC(=O)c1cnc2ccccc2c1
G_34057	NA	CC(C)[C@@H](CN1CCC2(CC1)N(CNC2=O)c1ccccc1)NC(=O)c1cc2cc(F)ccc2[nH]1
G_45574	NA	Cn1c2ccccc2n(C2CCN(CCNC(=O)c3ccc4ccccc4c3)CC2)c1=O
G_45303	NA	C[C@@H](CN1CCC2(CC1)N(CNC2=O)c1ccc(F)c(F)c1)NC(=O)c1cnc2ccccc2c1
G_31282	NA	C[C@@H](CN1CCC2(CC1)N(CNC2=O)c1ccc(F)c(F)c1)NC(=O)c1ccc(Cl)cc1
G_45301	NA	C[C@@H](CN1CCC2(CC1)N(CNC2=O)c1ccc(F)c(F)c1)NC(=O)c1ccc(F)cc1
G_45302	NA	C[C@@H](CN1CCC2(CC1)N(CNC2=O)c1ccc(F)c(F)c1)NC(=O)c1cc2cc(F)ccc2[nH]1
G_45299	NA	C[C@@H](CN1CCC2(CC1)N(CNC2=O)c1ccc(F)c(F)c1)NC(=O)c1cc2ccccc2[nH]1
G_38654	NA	Fc1ccc(cc1F)N1CNC(=O)C11CCN(CCNC(=O)c2cnc3ccccc3c2)CC1
G_38655	NA	Fc1ccc(cc1)C(=O)NCCN1CCC2(CC1)N(CNC2=O)c1ccc(F)c(F)c1
G_45529	NA	CN1CN(c2ccccc2)C2(CCN(CCNC(=O)c3ccc4ccccc4c3)CC2)C1=O
G_38657	NA	Fc1ccc(cc1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3ccccc3c2)CC1
G_38638	NA	Fc1ccc(cc1)N1CNC(=O)C11CCN(CCNC(=O)c2cnc3ccccc3c2)CC1
G_31381	NA	Fc1ccc(cc1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc(F)cc2)CC1
G_34061	NA	Fc1ccc(cc1)N1CNC(=O)C11CCN(CCNC(=O)c2cc3cc(F)ccc3[nH]2)CC1
G_38643	NA	Brc1ccc(cc1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3ccccc3c2)CC1
G_38646	NA	Brc1ccc(cc1)N1CNC(=O)C11CCN(CCNC(=O)c2cnc3ccccc3c2)CC1
G_38644	NA	Fc1ccc(cc1)C(=O)NCCN1CCC2(CC1)N(CNC2=O)c1ccc(Br)cc1
G_38645	NA	Fc1ccc2[nH]c(cc2c1)C(=O)NCCN1CCC2(CC1)N(CNC2=O)c1ccc(Br)cc1
G_45296	NA	CC(C)[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)c1ccc2ccccc2c1
G_35942	NA	Fc1cccc(n1)C(=O)NCCN1CCC(CC1)n1c2ccccc2[nH]c1=O
G_45580	NA	O=C(NCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1cscn1
G_35940	NA	Fc1cccc(n1)C(=O)NCCN1CCC2(CC1)N(CNC2=O)c1ccccc1
G_22345	NA	Fc1cnc(C(=O)NCCN2CCC3(CC2)N(CNC3=O)c2ccccc2)c(F)c1
G_27242	NA	C[C@H](CN1CCC2(CC1)N(CNC2=O)c1ccccc1)NC(=O)c1cc(Br)c(Br)o1
G_34060	NA	Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2cc3cc(F)ccc3[nH]2)CC1
G_35941	NA	Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc(F)nc2)CC1
G_34055	NA	C[C@H](CN1CCC2(CC1)N(CNC2=O)c1ccccc1)NC(=O)c1cc2cc(F)ccc2[nH]1
G_31375	NA	C[C@H](CN1CCC2(CC1)N(CNC2=O)c1ccccc1)NC(=O)c1ccc(F)cc1
G_45284	NA	C[C@H](CN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O)NC(=O)c1ccc2ccccc2c1
G_490	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O)NC(=O)[C@@H]1C[C@H]1c1ccccc1
G_45283	NA	C[C@H](CN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O)NC(=O)c1cc2ccccc2[nH]1
G_38648	NA	Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2cnc3ccccc3c2)CC1
G_30851	NA	COc1cc(ccc1N)C(=O)NCCN1CCC2(CC1)N(CNC2=O)c1ccccc1
G_39001	NA	O=C(NCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)C#Cc1ccccc1
G_39003	NA	O=C(NCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)C1CCc2ccccc2C1
G_39002	NA	O=C(NCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1cc2ccccc2s1
G_45312	NA	C[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)c1ccc2ncccc2c1
G_45310	NA	C[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)c1cc2ccccc2s1
G_23544	NA	C[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)CCc1ccc(F)cc1
G_45306	NA	C[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)c1cc2ccccc2[nH]1
G_34056	NA	C[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)c1cc2cc(F)ccc2[nH]1
G_45515	NA	O=C(NCCN1CCC2(CCN(C2=O)c2ccccc2)CC1)c1cnc2ccccc2c1
G_45527	NA	O=C(NCCN1CCC2(CC1)C(=O)Oc1ccccc21)c1cnc2ccccc2c1
G_45297	NA	O=C(N[C@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)Cc1ccccc1)c1cnc2ccccc2c1
G_25208	NA	O=C(N1CCCC1CN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1cnc2ccccc2c1
G_1597	NA	C[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)C1C[C@H]1c1ccccc1
G_22239	NA	C[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)c1ccc(Cl)c(Cl)c1
G_22244	NA	C[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)c1ccc(F)c(F)c1
G_45308	NA	C[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)COc1ccccc1
G_45307	NA	C[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)c1ccco1
G_45311	NA	C[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)c1cccnc1
G_45309	NA	C[C@@H](CN1CCC(CC1)n1c2ccccc2[nH]c1=O)NC(=O)c1ccc(cc1)C(F)(F)F
G_31202	NA	C[C@@H](CN1CCC(CC1)n1c2cccc(F)c2[nH]c1=O)NC(=O)c1ccc(Cl)cc1
G_31376	NA	C[C@@H](CN1CCC(CC1)n1c2cccc(F)c2[nH]c1=O)NC(=O)c1ccc(F)cc1
G_22245	NA	C[C@@H](CN1CCC(CC1)n1c2cccc(F)c2[nH]c1=O)NC(=O)c1ccc(F)c(F)c1
G_45313	NA	C[C@@H](CN1CCC(CC1)n1c2cccc(F)c2[nH]c1=O)NC(=O)c1ccc2ccccc2c1
G_488	NA	C[C@@H](CN1CCC(CC1)n1c2cccc(F)c2[nH]c1=O)NC(=O)[C@@H]1C[C@H]1c1ccccc1
G_45314	NA	C[C@@H](CN1CCC(CC1)n1c2cccc(F)c2[nH]c1=O)NC(=O)c1ccc(C)cc1
G_45317	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(Br)cc2[nH]c1=O)NC(=O)c1ccc(Cl)cc1
G_45318	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(Br)cc2[nH]c1=O)NC(=O)c1ccc(F)cc1
G_45316	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(Br)cc2[nH]c1=O)NC(=O)c1ccc(F)c(F)c1
G_45315	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(Br)cc2[nH]c1=O)NC(=O)c1ccc2ccccc2c1
G_45319	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(Br)cc2[nH]c1=O)NC(=O)c1ccc(C)cc1
G_31203	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O)NC(=O)c1ccc(Cl)cc1
G_45321	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O)NC(=O)c1ccc(F)cc1
G_45320	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O)NC(=O)c1ccc(F)c(F)c1
G_45322	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O)NC(=O)c1ccc(C)cc1
G_31204	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(F)cc2[nH]c1=O)NC(=O)c1ccc(Cl)cc1
G_31377	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(F)cc2[nH]c1=O)NC(=O)c1ccc(F)cc1
G_22246	NA	C[C@@H](CN1CCC(CC1)n1c2ccc(F)cc2[nH]c1=O)NC(=O)c1ccc(F)c(F)c1
G_31206	NA	C[C@@H](CN1CCC(CC1)n1c2cc(F)ccc2[nH]c1=O)NC(=O)c1ccc(Cl)cc1
G_31378	NA	C[C@@H](CN1CCC(CC1)n1c2cc(F)ccc2[nH]c1=O)NC(=O)c1ccc(F)cc1
G_22247	NA	C[C@@H](CN1CCC(CC1)n1c2cc(F)ccc2[nH]c1=O)NC(=O)c1ccc(F)c(F)c1
G_45325	NA	C[C@@H](CN1CCC(CC1)n1c2cc(F)ccc2[nH]c1=O)NC(=O)c1ccc2ccccc2c1
G_491	NA	C[C@@H](CN1CCC(CC1)n1c2cc(F)ccc2[nH]c1=O)NC(=O)[C@@H]1C[C@H]1c1ccccc1
G_45326	NA	C[C@@H](CN1CCC(CC1)n1c2cc(F)ccc2[nH]c1=O)NC(=O)c1ccc(C)cc1
